Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/resources/measure/measure-IMMZIND21.json	11623	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	37	17	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND25.json	11286	12	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	38	15	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND52.json	13854	15	1	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	42	18	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND04.json	11079	12	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	37	16	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND36.json	16343	19	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	49	19	0	0	0	1	0	1
input/resources/measure/measure-IMMZIND18.json	11763	13	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	37	16	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND41.json	16466	18	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	50	20	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND45.json	14451	16	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	45	19	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND51.json	14579	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	44	19	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND05.json	13084	15	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	69	18	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND09.json	14200	16	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	43	18	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND16.json	11825	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	37	16	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND35.json	16421	18	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	50	18	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND33.json	16770	18	1	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	51	18	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND20.json	10781	12	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	34	50	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND43.json	17560	19	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	51	23	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND02.json	11812	18	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	38	17	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND13.json	13888	16	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	43	18	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND19.json	10713	12	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	33	17	0	0	0	1	0	1
input/resources/measure/measure-IMMZIND55.json	16772	19	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	50	21	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND15.json	15073	16	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	45	19	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND34.json	16645	18	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	49	42	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND53.json	13310	15	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	45	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND10.json	13988	15	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	43	32	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND12.json	12908	15	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	39	37	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND38.json	16513	18	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	50	56	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND47.json	13327	15	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	41	41	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND24.json	12466	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	40	22	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND23.json	11098	13	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	37	17	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND46.json	14219	15	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	44	19	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND01.json	10702	12	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	25	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND39.json	16541	18	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	50	42	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND37.json	16404	18	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	49	39	0	0	0	1	0	1
input/resources/measure/measure-IMMZIND30.json	15989	17	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	1	0	0	51	39	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND17.json	10871	12	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	35	49	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND40.json	15422	17	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	46	36	0	0	0	1	0	0
input/resources/plandefinition/IMMZ.DT.02.HepatitisB.json	1427	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.21.SeasonalInfluenza.json	4019	4	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	23	28	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.04.DTP.json	803	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.09.Rubella.json	980	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	1	0	0
input/resources/plandefinition/IMMZ.DT.22.Varicella.json	3389	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	9	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.16.Meningococcal.json	26646	21	0	0	0	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	131	47	0	0	0	1	0	0
input/resources/plandefinition/IMMZ.DT.05.Hib.json	839	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.19.Dengue.json	5646	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	11	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.06.Pneumococcal.json	914	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.15.Cholera.json	20666	17	1	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	104	20	0	0	0	1	0	0
input/resources/plandefinition/IMMZ.DT.10.HPV.json	832	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.03.Polio.json	2398	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	1	0	0
input/resources/plandefinition/IMMZ.DT.17.HepatitisA.json	6835	6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	37	10	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.13.TBE.json	949	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.14.Typhoid.json	874	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.18.Rabies.json	3325	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	20	9	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.01.BCG.json	1347	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.08.Measles.json	877	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	1	0	0
input/resources/plandefinition/IMMZ.DT.11.JE.json	934	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.20.Mumps.json	2592	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.12.YellowFever.json	910	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/plandefinition/IMMZ.DT.07.Rotavirus.json	897	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
input/vocabulary/codesystem/codesystem-extended-content-codes.json	3240	6	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	18	1887	0	0	0	1	0	0
input/extensions/structuredefinition-occupation.json	1669	5	0	0	0	0	0	25	0	44	0	0	0	0	0	0	0	0	0	0	53	701	0	0	0	2	0	0
input/extensions/structuredefinition-insurance.json	1440	3	1	0	0	0	0	21	0	22	0	0	0	0	0	0	0	0	0	0	38	240	0	0	0	1	0	0
input/extensions/structuredefinition-estimatedage.json	1603	5	0	0	0	0	0	25	1	23	0	0	0	0	0	0	0	0	0	0	38	201	0	0	0	1	0	0
input/extensions/structuredefinition-method.json	1442	3	0	0	0	0	0	24	0	23	0	0	0	0	0	0	0	0	0	0	38	184	0	0	0	1	0	0
input/extensions/structuredefinition-reminder.json	1574	4	0	0	0	0	0	24	0	22	0	0	0	0	0	0	0	1	0	0	38	145	0	0	0	1	0	0
input/extensions/structuredefinition-consenttocontact.json	1510	3	0	0	0	0	0	25	0	22	0	0	0	0	0	0	0	0	0	0	38	140	0	0	0	1	0	0
input/extensions/structuredefinition-requestertype.json	1593	5	0	0	0	0	0	25	0	23	0	0	0	0	0	0	0	0	0	0	39	149	0	0	0	1	0	0
input/extensions/structuredefinition-stage.json	2145	3	0	0	0	0	0	26	0	24	0	0	0	0	0	0	0	0	0	0	54	169	0	0	0	2	0	0
input/extensions/structuredefinition-educationlevel.json	1761	4	0	0	0	0	0	24	0	22	0	0	0	0	0	0	0	0	0	0	40	131	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CD4CountTestResult-values.json	868	2	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	5	6123	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PositiveTestResult-values.json	620	2	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	4	116	0	0	0	0	0	0
fsh-generated/resources/ValueSet-InactivatedJE-values.json	766	1	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	5	109	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIVstatus-values.json	1029	3	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	6	293	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TCVClassTyphoidVaccine-values.json	650	1	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	4	93	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EnceVirClassTBEVaccine-values.json	873	2	1	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	5	94	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Ty21aClassTyphoidVaccine-values.json	931	2	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	5	305	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Seronegative-values.json	590	1	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	4	133	0	0	0	0	0	0
fsh-generated/resources/ValueSet-WCClassCholeraVaccine-values.json	689	2	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	5	106	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TBEMoscowClassTBEVaccine-values.json	885	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	28	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SickleCell-values.json	597	1	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	4	78	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FSMEImmunClassTBEVaccine-values.json	885	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	33	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-glossary.json	3399	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	28	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VNAlevelsRabies-values.json	1729	2	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	9	81	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Negativetestresult-values.json	614	2	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	4	92	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IGRATestResult-values.json	752	1	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	4	104	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Preterm-values.json	1005	3	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0	0	6	93	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Intussusception-values.json	827	1	1	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	5	244	0	0	0	1	0	0
fsh-generated/resources/ValueSet-WCrBSClassCholeraVaccine-values.json	706	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Birthweight-values.json	860	2	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	6	92	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Immunocompromised-values.json	720	2	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	4	109	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CD4percentageTest-values.json	942	2	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	6	84	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ViPSClassTyphoidVaccine-values.json	958	2	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	1	0	0	6	272	0	0	1	1	0	0
fsh-generated/resources/ValueSet-MonovalentMenCconjugate-values.json	1413	2	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	7	350	0	0	0	0	0	1
fsh-generated/resources/ValueSet-ARVDrugs-values.json	745	2	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	5	77	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Quadrivalentconjugate-values.json	2345	3	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	10	339	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MenAconjugatevaccine-values.json	1134	2	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	6	357	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TSTTestResult-values.json	617	2	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	5	76	0	0	0	1	0	0
fsh-generated/resources/ValueSet-EncepurClassTBEVaccine-values.json	873	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	28	0	0	0	0	0	0
